Occupational_Prestige_Pct,Highest_Educ_Level,Happiness,sex,Year
53,14,Not Too Happy,2,2008
48,10,Not Too Happy,2,2008
39,14,Very Happy,2,2008
69,13,Not Too Happy,2,2008
23,3,Not Too Happy,2,2008
33,12,Pretty Happy,2,2008
16,11,Not Too Happy,2,2008
47,15,Pretty Happy,2,2008
47,14,Very Happy,2,2008
27,8,Not Too Happy,2,2008
39,12,Pretty Happy,2,2008
37,12,Pretty Happy,2,2008
35,12,Pretty Happy,2,2008
51,14,Pretty Happy,2,2008
51,16,Pretty Happy,2,2008
36,15,Not Too Happy,2,2008
48,14,Pretty Happy,2,2008
24,13,Very Happy,2,2008
34,NA,Very Happy,2,2008
54,20,Very Happy,2,2008
60,12,Very Happy,2,2008
51,18,Pretty Happy,2,2008
31,14,Pretty Happy,2,2008
47,17,Pretty Happy,2,2008
45,15,Pretty Happy,2,2008
54,13,Very Happy,2,2008
NA,11,Very Happy,2,2008
33,12,Very Happy,2,2008
33,12,Pretty Happy,2,2008
44,15,Pretty Happy,2,2008
36,13,Pretty Happy,2,2008
35,11,Very Happy,2,2008
61,16,Very Happy,2,2008
35,12,Very Happy,2,2008
61,18,Pretty Happy,2,2008
41,11,Pretty Happy,2,2008
31,14,Very Happy,2,2008
37,15,Very Happy,2,2008
31,12,Pretty Happy,2,2008
28,8,Pretty Happy,2,2008
48,10,Pretty Happy,2,2008
47,12,Pretty Happy,2,2008
24,11,Not Too Happy,2,2008
NA,6,Not Too Happy,2,2008
NA,20,Very Happy,2,2008
64,16,NA,2,2008
60,18,Very Happy,2,2008
64,16,Very Happy,2,2008
67,19,Pretty Happy,2,2008
40,7,Not Too Happy,2,2008
36,18,Pretty Happy,2,2008
64,18,Not Too Happy,2,2008
29,12,Pretty Happy,2,2008
42,16,Pretty Happy,2,2008
45,16,Pretty Happy,2,2008
25,12,Not Too Happy,2,2008
40,13,Pretty Happy,2,2008
31,12,Very Happy,2,2008
43,13,Pretty Happy,2,2008
25,2,Pretty Happy,2,2008
25,6,Not Too Happy,2,2008
35,16,Very Happy,2,2008
47,14,Not Too Happy,2,2008
33,9,Pretty Happy,2,2008
46,14,Pretty Happy,2,2008
48,12,Very Happy,2,2008
48,12,Not Too Happy,2,2008
21,11,Not Too Happy,2,2008
33,13,Not Too Happy,2,2008
26,12,Pretty Happy,2,2008
43,16,Not Too Happy,2,2008
47,13,Pretty Happy,2,2008
39,16,Pretty Happy,2,2008
60,16,Pretty Happy,2,2008
69,19,Pretty Happy,2,2008
80,17,Very Happy,2,2008
48,11,Not Too Happy,2,2008
74,18,Pretty Happy,2,2008
48,16,Very Happy,2,2008
34,8,Pretty Happy,2,2008
NA,6,Not Too Happy,2,2008
70,12,Very Happy,2,2008
37,12,Pretty Happy,2,2008
NA,13,Very Happy,2,2008
NA,14,NA,2,2008
38,9,Pretty Happy,2,2008
64,16,Not Too Happy,2,2008
49,18,Pretty Happy,2,2008
50,14,Very Happy,2,2008
35,12,Pretty Happy,2,2008
64,16,Very Happy,2,2008
59,18,Pretty Happy,2,2008
80,20,Very Happy,2,2008
51,16,Pretty Happy,2,2008
27,12,Pretty Happy,2,2008
45,14,Very Happy,2,2008
33,11,Not Too Happy,2,2008
32,12,Pretty Happy,2,2008
35,16,Very Happy,2,2008
54,16,Not Too Happy,2,2008
NA,16,Pretty Happy,2,2008
60,12,Very Happy,2,2008
46,15,Pretty Happy,2,2008
38,14,Pretty Happy,2,2008
64,18,Pretty Happy,2,2008
28,12,Not Too Happy,2,2008
35,12,Not Too Happy,2,2008
50,14,Pretty Happy,2,2008
28,11,Very Happy,2,2008
38,12,Pretty Happy,2,2008
31,12,Not Too Happy,2,2008
48,12,Very Happy,2,2008
35,12,Pretty Happy,2,2008
47,12,Pretty Happy,2,2008
25,12,Pretty Happy,2,2008
31,14,Very Happy,2,2008
53,14,Pretty Happy,2,2008
64,16,Not Too Happy,2,2008
51,14,Pretty Happy,2,2008
31,13,Pretty Happy,2,2008
28,17,Not Too Happy,2,2008
53,9,Not Too Happy,2,2008
32,14,Pretty Happy,2,2008
50,16,Pretty Happy,2,2008
28,10,Not Too Happy,2,2008
NA,11,Pretty Happy,2,2008
61,17,Very Happy,2,2008
34,12,Very Happy,2,2008
28,13,Not Too Happy,2,2008
21,12,Pretty Happy,2,2008
49,11,Very Happy,2,2008
47,18,Pretty Happy,2,2008
59,19,Pretty Happy,2,2008
48,12,Very Happy,2,2008
28,12,Pretty Happy,2,2008
47,13,Pretty Happy,2,2008
60,15,Pretty Happy,2,2008
49,16,Pretty Happy,2,2008
29,12,Pretty Happy,2,2008
51,16,Very Happy,2,2008
36,12,Pretty Happy,2,2008
53,12,Pretty Happy,2,2008
31,13,Not Too Happy,2,2008
35,12,Pretty Happy,2,2008
28,13,Pretty Happy,2,2008
64,16,Very Happy,2,2008
56,17,Pretty Happy,2,2008
59,12,Pretty Happy,2,2008
53,12,Very Happy,2,2008
39,14,Pretty Happy,2,2008
32,10,Pretty Happy,2,2008
18,12,Pretty Happy,2,2008
30,12,Pretty Happy,2,2008
46,15,Pretty Happy,2,2008
39,16,Pretty Happy,2,2008
60,12,Very Happy,2,2008
38,14,Very Happy,2,2008
59,18,Very Happy,2,2008
32,8,Pretty Happy,2,2008
38,12,Pretty Happy,2,2008
64,18,Very Happy,2,2008
31,9,Very Happy,2,2008
47,14,Very Happy,2,2008
38,3,Very Happy,2,2008
51,14,Not Too Happy,2,2008
21,11,Pretty Happy,2,2008
53,12,Very Happy,2,2008
47,14,Pretty Happy,2,2008
48,4,Very Happy,2,2008
31,3,Not Too Happy,2,2008
64,19,Not Too Happy,2,2008
NA,12,Pretty Happy,2,2008
46,16,Pretty Happy,2,2008
30,14,Pretty Happy,2,2008
60,16,Very Happy,2,2008
48,12,Very Happy,2,2008
37,12,Pretty Happy,2,2008
NA,14,Pretty Happy,2,2008
NA,0,Not Too Happy,2,2008
65,14,Pretty Happy,2,2008
47,13,Very Happy,2,2008
45,18,Very Happy,2,2008
NA,18,Very Happy,2,2008
80,20,Pretty Happy,2,2008
63,18,Not Too Happy,2,2008
43,16,Pretty Happy,2,2008
48,12,Pretty Happy,2,2008
47,14,Not Too Happy,2,2008
35,11,Not Too Happy,2,2008
46,11,Not Too Happy,2,2008
24,7,Pretty Happy,2,2008
53,14,Pretty Happy,2,2008
48,14,Pretty Happy,2,2008
44,16,Very Happy,2,2008
53,16,Pretty Happy,2,2008
74,20,Pretty Happy,2,2008
73,16,Pretty Happy,2,2008
25,8,Pretty Happy,2,2008
53,15,Very Happy,2,2008
43,14,Pretty Happy,2,2008
40,12,Pretty Happy,2,2008
53,18,Pretty Happy,2,2008
53,12,Pretty Happy,2,2008
53,12,Pretty Happy,2,2008
60,12,Very Happy,2,2008
47,12,Pretty Happy,2,2008
24,12,Pretty Happy,2,2008
48,13,Pretty Happy,2,2008
25,6,Very Happy,2,2008
38,12,Pretty Happy,2,2008
31,16,Pretty Happy,2,2008
33,12,Pretty Happy,2,2008
NA,12,Not Too Happy,2,2008
46,16,Pretty Happy,2,2008
36,12,Pretty Happy,2,2008
48,12,Pretty Happy,2,2008
48,11,Not Too Happy,2,2008
37,16,Very Happy,2,2008
52,15,Pretty Happy,2,2008
61,18,Not Too Happy,2,2008
46,20,Not Too Happy,2,2008
45,12,Pretty Happy,2,2008
69,19,Pretty Happy,2,2008
60,14,Not Too Happy,2,2008
26,12,Pretty Happy,2,2008
50,14,Very Happy,2,2008
48,18,Pretty Happy,2,2008
31,14,Pretty Happy,2,2008
31,12,Pretty Happy,2,2008
48,14,Not Too Happy,2,2008
45,12,Very Happy,2,2008
NA,11,Pretty Happy,2,2008
39,18,Pretty Happy,2,2008
21,12,Pretty Happy,2,2008
38,15,Very Happy,2,2008
64,20,Not Too Happy,2,2008
NA,18,Very Happy,2,2008
74,20,Very Happy,2,2008
31,13,Pretty Happy,2,2008
NA,14,Not Too Happy,2,2008
64,18,Pretty Happy,2,2008
59,18,Very Happy,2,2008
40,12,Very Happy,2,2008
38,16,Pretty Happy,2,2008
55,12,Pretty Happy,2,2008
17,12,Pretty Happy,2,2008
60,16,Pretty Happy,2,2008
16,16,Very Happy,2,2008
45,16,Pretty Happy,2,2008
34,12,Very Happy,2,2008
28,13,Pretty Happy,2,2008
60,16,Pretty Happy,2,2008
58,14,Not Too Happy,2,2008
47,14,Pretty Happy,2,2008
54,11,Pretty Happy,2,2008
33,13,Pretty Happy,2,2008
48,12,Pretty Happy,2,2008
48,12,Pretty Happy,2,2008
61,17,Pretty Happy,2,2008
18,14,Very Happy,2,2008
39,18,Pretty Happy,2,2008
37,12,Not Too Happy,2,2008
53,12,Not Too Happy,2,2008
48,12,Very Happy,2,2008
47,12,Pretty Happy,2,2008
NA,12,Pretty Happy,2,2008
47,12,Very Happy,2,2008
47,14,Pretty Happy,2,2008
53,16,Pretty Happy,2,2008
31,14,Very Happy,2,2008
55,14,Pretty Happy,2,2008
37,13,Very Happy,2,2008
64,18,Very Happy,2,2008
34,14,Very Happy,2,2008
36,13,Pretty Happy,2,2008
52,12,Pretty Happy,2,2008
31,10,Pretty Happy,2,2008
46,13,Pretty Happy,2,2008
39,16,Pretty Happy,2,2008
64,16,Pretty Happy,2,2008
33,12,NA,2,2008
64,16,Pretty Happy,2,2008
29,10,Pretty Happy,2,2008
46,16,Pretty Happy,2,2008
69,13,Pretty Happy,2,2008
40,12,Pretty Happy,2,2008
48,12,Not Too Happy,2,2008
38,12,Very Happy,2,2008
48,14,Pretty Happy,2,2008
64,18,Very Happy,2,2008
32,14,Very Happy,2,2008
61,16,Very Happy,2,2008
40,13,Very Happy,2,2008
NA,13,Pretty Happy,2,2008
35,10,Pretty Happy,2,2008
50,14,Pretty Happy,2,2008
31,12,Pretty Happy,2,2008
33,9,Not Too Happy,2,2008
26,12,Pretty Happy,2,2008
38,7,Pretty Happy,2,2008
35,18,Pretty Happy,2,2008
55,16,Very Happy,2,2008
64,20,Pretty Happy,2,2008
47,12,Very Happy,2,2008
21,14,Very Happy,2,2008
38,12,Very Happy,2,2008
47,12,Pretty Happy,2,2008
33,12,Pretty Happy,2,2008
32,16,Very Happy,2,2008
59,12,Pretty Happy,2,2008
35,12,Not Too Happy,2,2008
25,8,Pretty Happy,2,2008
53,15,Very Happy,2,2008
34,12,Pretty Happy,2,2008
51,16,Very Happy,2,2008
48,12,Not Too Happy,2,2008
45,12,Pretty Happy,2,2008
32,12,Very Happy,2,2008
25,8,Not Too Happy,2,2008
25,11,Not Too Happy,2,2008
51,16,Pretty Happy,2,2008
65,13,Very Happy,2,2008
NA,16,Pretty Happy,2,2008
18,16,Pretty Happy,2,2008
35,12,Pretty Happy,2,2008
60,18,Pretty Happy,2,2008
32,11,Very Happy,2,2008
32,13,Pretty Happy,2,2008
25,NA,Pretty Happy,2,2008
31,12,Pretty Happy,2,2008
25,12,Not Too Happy,2,2008
64,16,Pretty Happy,2,2008
46,12,Pretty Happy,2,2008
33,18,Pretty Happy,2,2008
46,14,Very Happy,2,2008
53,19,Very Happy,2,2008
65,16,Pretty Happy,2,2008
38,16,Very Happy,2,2008
45,13,Pretty Happy,2,2008
NA,9,Pretty Happy,2,2008
53,14,Not Too Happy,2,2008
31,15,Pretty Happy,2,2008
47,13,Very Happy,2,2008
48,12,Very Happy,2,2008
35,12,Pretty Happy,2,2008
47,16,Very Happy,2,2008
48,16,Pretty Happy,2,2008
64,16,Very Happy,2,2008
24,13,Not Too Happy,2,2008
35,11,Pretty Happy,2,2008
61,18,Very Happy,2,2008
46,13,Not Too Happy,2,2008
74,16,Not Too Happy,2,2008
31,13,Pretty Happy,2,2008
31,13,Pretty Happy,2,2008
49,14,Pretty Happy,2,2008
35,18,Pretty Happy,2,2008
54,16,Pretty Happy,2,2008
48,11,Pretty Happy,2,2008
54,18,Very Happy,2,2008
59,12,Very Happy,2,2008
42,10,Very Happy,2,2008
48,14,Pretty Happy,2,2008
31,12,Pretty Happy,2,2008
32,16,Pretty Happy,2,2008
37,12,Pretty Happy,2,2008
37,12,Very Happy,2,2008
35,13,Pretty Happy,2,2008
61,16,Very Happy,2,2008
63,17,Pretty Happy,2,2008
38,13,Very Happy,2,2008
25,12,Very Happy,2,2008
32,12,Very Happy,2,2008
38,17,Pretty Happy,2,2008
46,12,Not Too Happy,2,2008
38,12,Not Too Happy,2,2008
48,12,Very Happy,2,2008
31,13,Very Happy,2,2008
47,12,Very Happy,2,2008
35,11,Very Happy,2,2008
37,15,Very Happy,2,2008
53,12,Very Happy,2,2008
51,17,Pretty Happy,2,2008
26,10,Pretty Happy,2,2008
39,12,Very Happy,2,2008
16,10,Very Happy,2,2008
32,12,Not Too Happy,2,2008
64,17,Very Happy,2,2008
64,15,Not Too Happy,2,2008
55,16,Pretty Happy,2,2008
62,14,Pretty Happy,2,2008
25,13,Pretty Happy,2,2008
48,14,Pretty Happy,2,2008
39,12,Pretty Happy,2,2008
39,12,Pretty Happy,2,2008
25,12,Pretty Happy,2,2008
36,12,Not Too Happy,2,2008
47,12,Pretty Happy,2,2008
40,12,Pretty Happy,2,2008
31,12,Pretty Happy,2,2008
53,14,Very Happy,2,2008
31,16,Pretty Happy,2,2008
31,12,Not Too Happy,2,2008
52,16,Very Happy,2,2008
40,14,Not Too Happy,2,2008
64,16,Very Happy,2,2008
61,16,Very Happy,2,2008
51,16,Pretty Happy,2,2008
51,18,Pretty Happy,2,2008
47,12,Not Too Happy,2,2008
48,18,Pretty Happy,2,2008
47,14,Pretty Happy,2,2008
50,12,Pretty Happy,2,2008
37,12,Very Happy,2,2008
25,11,Not Too Happy,2,2008
58,17,Very Happy,2,2008
64,12,Pretty Happy,2,2008
31,15,Very Happy,2,2008
48,12,Pretty Happy,2,2008
24,14,Very Happy,2,2008
48,13,Not Too Happy,2,2008
44,12,Very Happy,2,2008
48,13,Pretty Happy,2,2008
47,14,Not Too Happy,2,2008
39,12,Very Happy,2,2008
38,16,Pretty Happy,2,2008
39,16,Pretty Happy,2,2008
46,12,Pretty Happy,2,2008
64,15,Not Too Happy,2,2008
17,12,Very Happy,2,2008
25,12,Not Too Happy,2,2008
48,13,Pretty Happy,2,2008
24,12,Not Too Happy,2,2008
38,13,Pretty Happy,2,2008
58,14,Pretty Happy,2,2008
53,15,Pretty Happy,2,2008
61,18,Pretty Happy,2,2008
53,16,Pretty Happy,2,2008
73,16,Very Happy,2,2008
28,12,Pretty Happy,2,2008
50,12,Pretty Happy,2,2008
25,10,Pretty Happy,2,2008
46,12,Pretty Happy,2,2008
24,11,Very Happy,2,2008
53,16,Pretty Happy,2,2008
38,16,Very Happy,2,2008
46,13,Very Happy,2,2008
31,12,Not Too Happy,2,2008
NA,10,Pretty Happy,2,2008
28,11,Not Too Happy,2,2008
55,19,Pretty Happy,2,2008
NA,9,Not Too Happy,2,2008
64,20,Very Happy,2,2008
64,9,Very Happy,2,2008
38,14,Very Happy,2,2008
44,13,Pretty Happy,2,2008
40,12,Pretty Happy,2,2008
47,12,Very Happy,2,2008
48,14,Not Too Happy,2,2008
38,14,Not Too Happy,2,2008
36,15,Pretty Happy,2,2008
25,5,Pretty Happy,2,2008
47,14,Pretty Happy,2,2008
54,12,Very Happy,2,2008
47,18,Very Happy,2,2008
32,12,Pretty Happy,2,2008
75,12,Pretty Happy,2,2008
48,12,Pretty Happy,2,2008
58,16,Not Too Happy,2,2008
42,16,Very Happy,2,2008
47,12,Very Happy,2,2008
NA,10,Pretty Happy,2,2008
64,17,Not Too Happy,2,2008
47,14,Pretty Happy,2,2008
35,6,Very Happy,2,2008
32,12,Very Happy,2,2008
21,10,Pretty Happy,2,2008
69,16,Pretty Happy,2,2008
61,18,Pretty Happy,2,2008
35,9,Very Happy,2,2008
35,9,Very Happy,2,2008
45,11,Very Happy,2,2008
42,9,Not Too Happy,2,2008
32,14,Pretty Happy,2,2008
31,9,Not Too Happy,2,2008
21,11,Pretty Happy,2,2008
38,7,Pretty Happy,2,2008
38,14,Pretty Happy,2,2008
25,5,Pretty Happy,2,2008
38,9,Very Happy,2,2008
55,12,Pretty Happy,2,2008
21,12,Very Happy,2,2008
68,20,Not Too Happy,2,2008
47,14,Pretty Happy,2,2008
51,12,Very Happy,2,2008
47,16,Very Happy,2,2008
31,12,Pretty Happy,2,2008
45,14,Pretty Happy,2,2008
35,14,Very Happy,2,2008
74,20,Pretty Happy,2,2008
39,16,Pretty Happy,2,2008
48,14,Pretty Happy,2,2008
31,14,Not Too Happy,2,2008
31,14,Very Happy,2,2008
48,11,Pretty Happy,2,2008
NA,13,Pretty Happy,2,2008
43,12,Very Happy,2,2008
47,12,Not Too Happy,2,2008
25,12,Pretty Happy,2,2008
60,18,Very Happy,2,2008
31,14,Pretty Happy,2,2008
42,14,Pretty Happy,2,2008
55,16,Pretty Happy,2,2008
34,8,Pretty Happy,2,2008
62,16,Pretty Happy,2,2008
51,11,Pretty Happy,2,2008
25,11,Pretty Happy,2,2008
47,14,Pretty Happy,2,2008
36,7,Pretty Happy,2,2008
25,11,Pretty Happy,2,2008
43,12,Pretty Happy,2,2008
40,15,Pretty Happy,2,2008
31,12,Pretty Happy,2,2008
51,14,Pretty Happy,2,2008
35,12,Pretty Happy,2,2008
28,12,Not Too Happy,2,2008
48,11,Not Too Happy,2,2008
NA,6,Not Too Happy,2,2008
21,11,Pretty Happy,2,2008
27,12,Pretty Happy,2,2008
31,16,Very Happy,2,2008
33,12,Pretty Happy,2,2008
61,18,Very Happy,2,2008
39,14,Pretty Happy,2,2008
61,20,Pretty Happy,2,2008
53,13,Very Happy,2,2008
36,14,Pretty Happy,2,2008
31,15,Pretty Happy,2,2008
21,17,Pretty Happy,2,2008
38,17,Not Too Happy,2,2008
25,12,Pretty Happy,2,2008
NA,11,Not Too Happy,2,2008
53,16,Pretty Happy,2,2008
46,12,Pretty Happy,2,2008
64,16,Pretty Happy,2,2008
74,20,Very Happy,2,2008
53,16,Not Too Happy,2,2008
50,13,Very Happy,2,2008
31,11,Pretty Happy,2,2008
38,12,Pretty Happy,2,2008
33,12,Not Too Happy,2,2008
37,16,Pretty Happy,2,2008
24,12,Very Happy,2,2008
53,14,Very Happy,2,2008
33,12,Very Happy,2,2008
45,16,Very Happy,2,2008
64,14,Very Happy,2,2008
31,16,Pretty Happy,2,2008
47,12,Very Happy,2,2008
41,12,Pretty Happy,2,2008
28,11,Very Happy,2,2008
48,15,Pretty Happy,2,2008
61,18,Pretty Happy,2,2008
32,10,Very Happy,2,2008
NA,12,Not Too Happy,2,2008
38,16,Pretty Happy,2,2008
38,12,Pretty Happy,2,2008
NA,12,Not Too Happy,2,2008
21,10,Pretty Happy,2,2008
60,16,Pretty Happy,2,2008
74,18,Pretty Happy,2,2008
31,13,Not Too Happy,2,2008
51,11,Not Too Happy,2,2008
39,14,Pretty Happy,2,2008
31,10,Pretty Happy,2,2008
24,11,Pretty Happy,2,2008
35,14,Pretty Happy,2,2008
24,12,Pretty Happy,2,2008
35,14,Pretty Happy,2,2008
46,18,Pretty Happy,2,2008
46,14,Pretty Happy,2,2008
27,10,Pretty Happy,2,2008
NA,12,Very Happy,2,2008
24,13,Pretty Happy,2,2008
31,11,Not Too Happy,2,2008
28,14,Pretty Happy,2,2008
39,15,Not Too Happy,2,2008
49,12,Very Happy,2,2008
43,12,Pretty Happy,2,2008
64,20,Very Happy,2,2008
47,16,Pretty Happy,2,2008
31,12,Pretty Happy,2,2008
61,16,Pretty Happy,2,2008
NA,12,Pretty Happy,2,2008
35,18,Very Happy,2,2008
47,18,Very Happy,2,2008
67,18,Pretty Happy,2,2008
44,15,Very Happy,2,2008
51,18,Pretty Happy,2,2008
37,16,Pretty Happy,2,2008
47,12,Very Happy,2,2008
55,12,Not Too Happy,2,2008
61,18,Pretty Happy,2,2008
32,14,Very Happy,2,2008
64,16,Pretty Happy,2,2008
31,14,Very Happy,2,2008
31,12,Pretty Happy,2,2008
31,16,Pretty Happy,2,2008
64,18,Pretty Happy,2,2008
47,13,Pretty Happy,2,2008
45,17,Pretty Happy,2,2008
47,15,Pretty Happy,2,2008
64,16,Pretty Happy,2,2008
31,11,Not Too Happy,2,2008
38,12,Pretty Happy,2,2008
53,16,Pretty Happy,2,2008
52,18,Pretty Happy,2,2008
31,13,Very Happy,2,2008
42,16,Very Happy,2,2008
50,12,Pretty Happy,2,2008
28,10,Pretty Happy,2,2008
31,12,Pretty Happy,2,2008
61,17,Pretty Happy,2,2008
59,16,Very Happy,2,2008
33,12,Pretty Happy,2,2008
48,12,Pretty Happy,2,2008
44,12,Very Happy,2,2008
64,14,Very Happy,2,2008
35,13,Very Happy,2,2008
61,19,Very Happy,2,2008
33,12,Not Too Happy,2,2008
31,16,Pretty Happy,2,2008
71,20,Very Happy,2,2008
51,16,Very Happy,2,2008
53,16,Pretty Happy,2,2008
32,16,Pretty Happy,2,2008
49,14,Pretty Happy,2,2008
54,19,Pretty Happy,2,2008
32,20,Not Too Happy,2,2008
49,12,Very Happy,2,2008
20,12,Pretty Happy,2,2008
39,20,Very Happy,2,2008
55,12,Pretty Happy,2,2008
50,13,Very Happy,2,2008
47,14,Very Happy,2,2008
74,18,Very Happy,2,2008
63,16,Pretty Happy,2,2008
61,14,Pretty Happy,2,2008
38,12,Pretty Happy,2,2008
35,12,Pretty Happy,2,2008
47,12,Pretty Happy,2,2008
61,19,Very Happy,2,2008
50,16,Pretty Happy,2,2008
45,16,Pretty Happy,2,2008
47,16,Pretty Happy,2,2008
64,14,Very Happy,2,2008
33,15,Very Happy,2,2008
69,15,Very Happy,2,2008
31,12,Very Happy,2,2008
48,12,Pretty Happy,2,2008
31,12,Not Too Happy,2,2008
31,14,Pretty Happy,2,2008
42,12,Pretty Happy,2,2008
43,14,Very Happy,2,2008
