Occupational_Prestige_Pct,Highest_Educ_Level,Happiness,sex,Year
46,15,NA,2,2004
60,16,Very Happy,2,2004
46,12,Pretty Happy,2,2004
17,15,NA,2,2004
38,12,Very Happy,2,2004
34,13,Pretty Happy,2,2004
44,14,NA,2,2004
50,14,NA,2,2004
45,11,Pretty Happy,2,2004
61,16,NA,2,2004
64,16,Pretty Happy,2,2004
64,17,Pretty Happy,2,2004
45,12,NA,2,2004
53,13,NA,2,2004
47,13,Not Too Happy,2,2004
50,16,Pretty Happy,2,2004
29,10,NA,2,2004
45,14,NA,2,2004
31,16,NA,2,2004
52,13,NA,2,2004
40,15,Very Happy,2,2004
35,6,Pretty Happy,2,2004
46,14,Pretty Happy,2,2004
NA,10,Not Too Happy,2,2004
52,12,NA,2,2004
38,9,Not Too Happy,2,2004
64,18,NA,2,2004
36,12,Very Happy,2,2004
64,17,NA,2,2004
46,12,Very Happy,2,2004
46,18,NA,2,2004
48,16,Not Too Happy,2,2004
80,20,NA,2,2004
63,17,NA,2,2004
22,9,Pretty Happy,2,2004
49,11,NA,2,2004
46,14,NA,2,2004
39,16,NA,2,2004
60,16,NA,2,2004
21,16,Very Happy,2,2004
NA,12,NA,2,2004
48,12,Pretty Happy,2,2004
32,12,Pretty Happy,2,2004
42,12,NA,2,2004
46,16,NA,2,2004
58,16,Pretty Happy,2,2004
46,18,NA,2,2004
57,13,Pretty Happy,2,2004
47,17,Very Happy,2,2004
59,19,NA,2,2004
NA,14,Very Happy,2,2004
52,16,NA,2,2004
16,13,Very Happy,2,2004
48,16,NA,2,2004
50,14,NA,2,2004
NA,12,Pretty Happy,2,2004
32,12,NA,2,2004
47,12,Very Happy,2,2004
47,13,Pretty Happy,2,2004
57,16,NA,2,2004
45,12,Pretty Happy,2,2004
61,16,NA,2,2004
31,14,NA,2,2004
34,12,Pretty Happy,2,2004
40,14,Pretty Happy,2,2004
62,15,Very Happy,2,2004
47,15,Pretty Happy,2,2004
38,12,Very Happy,2,2004
48,15,Pretty Happy,2,2004
47,14,Not Too Happy,2,2004
46,11,Pretty Happy,2,2004
47,16,NA,2,2004
53,12,Not Too Happy,2,2004
NA,18,Not Too Happy,2,2004
NA,15,NA,2,2004
35,15,NA,2,2004
31,15,Pretty Happy,2,2004
37,12,Very Happy,2,2004
61,16,NA,2,2004
38,13,Pretty Happy,2,2004
31,13,NA,2,2004
NA,12,Pretty Happy,2,2004
46,13,NA,2,2004
39,16,NA,2,2004
64,16,NA,2,2004
60,13,Very Happy,2,2004
35,13,Pretty Happy,2,2004
35,12,NA,2,2004
41,14,NA,2,2004
31,13,Very Happy,2,2004
46,14,NA,2,2004
NA,9,Very Happy,2,2004
51,16,Very Happy,2,2004
31,16,NA,2,2004
45,14,NA,2,2004
NA,8,Very Happy,2,2004
60,16,NA,2,2004
60,12,NA,2,2004
47,12,NA,2,2004
60,15,NA,2,2004
80,16,Pretty Happy,2,2004
50,16,Pretty Happy,2,2004
59,17,NA,2,2004
38,12,Very Happy,2,2004
51,13,NA,2,2004
54,18,NA,2,2004
59,19,NA,2,2004
38,12,NA,2,2004
42,16,NA,2,2004
50,20,Not Too Happy,2,2004
60,16,NA,2,2004
64,18,NA,2,2004
38,10,NA,2,2004
40,15,Very Happy,2,2004
35,20,NA,2,2004
48,13,NA,2,2004
65,14,NA,2,2004
47,14,Very Happy,2,2004
59,14,NA,2,2004
64,16,NA,2,2004
38,14,Pretty Happy,2,2004
55,20,NA,2,2004
47,14,Pretty Happy,2,2004
31,15,NA,2,2004
NA,16,NA,2,2004
NA,18,NA,2,2004
48,13,Pretty Happy,2,2004
52,12,Not Too Happy,2,2004
35,12,NA,2,2004
69,14,NA,2,2004
NA,16,Pretty Happy,2,2004
48,16,NA,2,2004
31,12,Very Happy,2,2004
50,12,NA,2,2004
45,12,Pretty Happy,2,2004
53,17,NA,2,2004
48,16,NA,2,2004
40,12,Pretty Happy,2,2004
61,16,NA,2,2004
55,18,Pretty Happy,2,2004
35,14,NA,2,2004
48,14,NA,2,2004
48,14,NA,2,2004
NA,11,NA,2,2004
45,13,Pretty Happy,2,2004
NA,10,Not Too Happy,2,2004
57,16,Pretty Happy,2,2004
35,14,NA,2,2004
18,12,Pretty Happy,2,2004
28,12,Not Too Happy,2,2004
59,16,Pretty Happy,2,2004
21,3,NA,2,2004
NA,16,NA,2,2004
48,14,NA,2,2004
64,16,Pretty Happy,2,2004
38,14,NA,2,2004
58,13,NA,2,2004
80,20,NA,2,2004
31,14,NA,2,2004
47,13,NA,2,2004
NA,13,NA,2,2004
39,12,NA,2,2004
28,8,Not Too Happy,2,2004
24,14,Pretty Happy,2,2004
NA,12,Not Too Happy,2,2004
28,15,NA,2,2004
25,15,NA,2,2004
48,11,NA,2,2004
38,13,NA,2,2004
35,12,Pretty Happy,2,2004
35,14,Pretty Happy,2,2004
46,16,Pretty Happy,2,2004
48,11,Pretty Happy,2,2004
55,13,Very Happy,2,2004
31,10,NA,2,2004
NA,12,Not Too Happy,2,2004
28,12,NA,2,2004
28,11,NA,2,2004
64,14,Pretty Happy,2,2004
47,14,Not Too Happy,2,2004
49,15,Pretty Happy,2,2004
NA,12,Not Too Happy,2,2004
31,14,NA,2,2004
48,16,NA,2,2004
NA,8,Pretty Happy,2,2004
39,14,NA,2,2004
48,14,NA,2,2004
38,12,NA,2,2004
47,14,Very Happy,2,2004
31,13,Pretty Happy,2,2004
32,8,NA,2,2004
53,16,NA,2,2004
47,15,NA,2,2004
37,14,Pretty Happy,2,2004
38,18,NA,2,2004
17,15,Pretty Happy,2,2004
NA,18,Pretty Happy,2,2004
27,14,NA,2,2004
NA,14,Very Happy,2,2004
37,13,NA,2,2004
NA,11,Pretty Happy,2,2004
60,16,NA,2,2004
36,12,Pretty Happy,2,2004
42,12,NA,2,2004
35,12,Very Happy,2,2004
61,17,Very Happy,2,2004
59,18,Pretty Happy,2,2004
35,14,NA,2,2004
58,15,NA,2,2004
59,13,NA,2,2004
48,16,NA,2,2004
45,12,Pretty Happy,2,2004
47,12,Very Happy,2,2004
45,7,NA,2,2004
60,12,NA,2,2004
48,12,Pretty Happy,2,2004
39,18,Very Happy,2,2004
47,16,Very Happy,2,2004
31,12,Very Happy,2,2004
49,13,Very Happy,2,2004
61,16,NA,2,2004
60,16,NA,2,2004
46,18,Pretty Happy,2,2004
60,16,NA,2,2004
48,13,NA,2,2004
45,12,NA,2,2004
64,16,Pretty Happy,2,2004
28,12,Pretty Happy,2,2004
32,13,Pretty Happy,2,2004
48,12,NA,2,2004
NA,12,Very Happy,2,2004
48,12,Very Happy,2,2004
38,12,NA,2,2004
64,16,NA,2,2004
36,13,NA,2,2004
48,14,NA,2,2004
64,15,Pretty Happy,2,2004
45,16,NA,2,2004
65,18,NA,2,2004
61,18,NA,2,2004
55,19,Very Happy,2,2004
38,12,NA,2,2004
33,7,NA,2,2004
24,10,NA,2,2004
48,14,Pretty Happy,2,2004
47,10,NA,2,2004
38,12,Pretty Happy,2,2004
58,16,NA,2,2004
28,12,NA,2,2004
47,12,NA,2,2004
55,12,NA,2,2004
53,13,NA,2,2004
55,18,NA,2,2004
61,16,NA,2,2004
61,16,Pretty Happy,2,2004
65,12,Pretty Happy,2,2004
60,16,Pretty Happy,2,2004
59,18,NA,2,2004
48,13,Pretty Happy,2,2004
36,12,Pretty Happy,2,2004
25,12,Pretty Happy,2,2004
53,17,Pretty Happy,2,2004
28,12,NA,2,2004
53,17,Pretty Happy,2,2004
69,15,NA,2,2004
26,11,Pretty Happy,2,2004
47,15,NA,2,2004
69,17,NA,2,2004
70,18,Pretty Happy,2,2004
80,16,NA,2,2004
47,15,NA,2,2004
53,12,Very Happy,2,2004
38,12,NA,2,2004
31,11,NA,2,2004
47,12,NA,2,2004
48,14,NA,2,2004
49,14,Not Too Happy,2,2004
26,12,Not Too Happy,2,2004
51,14,Pretty Happy,2,2004
25,12,NA,2,2004
47,11,NA,2,2004
31,13,Not Too Happy,2,2004
39,13,NA,2,2004
39,9,NA,2,2004
43,16,NA,2,2004
61,18,NA,2,2004
45,12,NA,2,2004
52,14,Very Happy,2,2004
44,9,Very Happy,2,2004
36,16,NA,2,2004
24,10,NA,2,2004
60,16,NA,2,2004
51,20,Very Happy,2,2004
45,16,Very Happy,2,2004
49,16,Very Happy,2,2004
47,14,NA,2,2004
36,14,Pretty Happy,2,2004
NA,13,Not Too Happy,2,2004
48,13,Pretty Happy,2,2004
45,14,Pretty Happy,2,2004
47,13,NA,2,2004
38,13,NA,2,2004
46,12,Pretty Happy,2,2004
38,14,NA,2,2004
53,12,Not Too Happy,2,2004
41,14,Very Happy,2,2004
31,12,NA,2,2004
54,14,Very Happy,2,2004
38,15,Pretty Happy,2,2004
25,16,Pretty Happy,2,2004
39,2,NA,2,2004
65,15,NA,2,2004
39,14,Pretty Happy,2,2004
32,12,Very Happy,2,2004
63,16,NA,2,2004
51,17,NA,2,2004
34,11,NA,2,2004
49,16,Not Too Happy,2,2004
38,18,Very Happy,2,2004
69,20,Pretty Happy,2,2004
50,16,NA,2,2004
71,18,Very Happy,2,2004
46,12,NA,2,2004
35,12,Very Happy,2,2004
61,18,NA,2,2004
53,17,Very Happy,2,2004
24,12,NA,2,2004
74,17,NA,2,2004
41,14,NA,2,2004
36,12,NA,2,2004
35,18,NA,2,2004
64,17,NA,2,2004
64,14,NA,2,2004
31,14,NA,2,2004
47,12,Pretty Happy,2,2004
65,18,NA,2,2004
69,14,Pretty Happy,2,2004
62,18,Pretty Happy,2,2004
72,17,NA,2,2004
54,16,Pretty Happy,2,2004
49,14,NA,2,2004
31,12,NA,2,2004
31,11,Pretty Happy,2,2004
48,16,NA,2,2004
48,13,Very Happy,2,2004
25,12,Not Too Happy,2,2004
20,11,Pretty Happy,2,2004
45,13,Very Happy,2,2004
31,15,NA,2,2004
47,13,Pretty Happy,2,2004
35,11,Not Too Happy,2,2004
45,14,Not Too Happy,2,2004
31,18,NA,2,2004
45,12,Not Too Happy,2,2004
32,15,NA,2,2004
46,14,NA,2,2004
28,14,Not Too Happy,2,2004
28,10,Pretty Happy,2,2004
35,12,Pretty Happy,2,2004
NA,8,Pretty Happy,2,2004
60,13,Very Happy,2,2004
38,16,NA,2,2004
38,16,NA,2,2004
51,16,Not Too Happy,2,2004
51,16,NA,2,2004
55,9,NA,2,2004
21,8,NA,2,2004
31,14,Very Happy,2,2004
30,12,NA,2,2004
57,14,NA,2,2004
60,17,NA,2,2004
35,14,Very Happy,2,2004
45,14,NA,2,2004
NA,12,NA,2,2004
54,18,NA,2,2004
25,16,NA,2,2004
50,18,Pretty Happy,2,2004
31,10,Not Too Happy,2,2004
72,13,NA,2,2004
40,13,Very Happy,2,2004
47,12,NA,2,2004
46,12,NA,2,2004
64,16,NA,2,2004
38,13,Pretty Happy,2,2004
48,12,NA,2,2004
39,14,NA,2,2004
48,12,NA,2,2004
25,12,Pretty Happy,2,2004
48,11,NA,2,2004
55,16,Very Happy,2,2004
48,14,NA,2,2004
31,12,NA,2,2004
47,16,NA,2,2004
53,0,Pretty Happy,2,2004
61,16,Very Happy,2,2004
47,14,Pretty Happy,2,2004
24,13,Pretty Happy,2,2004
33,12,Pretty Happy,2,2004
64,16,NA,2,2004
69,19,Very Happy,2,2004
65,18,NA,2,2004
48,16,NA,2,2004
57,16,Very Happy,2,2004
63,17,NA,2,2004
63,15,Pretty Happy,2,2004
40,12,Pretty Happy,2,2004
35,12,Not Too Happy,2,2004
35,12,Very Happy,2,2004
53,14,NA,2,2004
45,13,NA,2,2004
35,12,NA,2,2004
32,12,NA,2,2004
31,14,NA,2,2004
28,12,NA,2,2004
31,11,NA,2,2004
55,17,NA,2,2004
31,14,Pretty Happy,2,2004
64,16,NA,2,2004
18,11,Not Too Happy,2,2004
47,16,NA,2,2004
69,12,NA,2,2004
33,12,NA,2,2004
NA,12,NA,2,2004
54,16,Very Happy,2,2004
34,12,Pretty Happy,2,2004
53,12,Pretty Happy,2,2004
31,16,NA,2,2004
32,18,NA,2,2004
47,13,Pretty Happy,2,2004
45,14,Very Happy,2,2004
47,17,Not Too Happy,2,2004
49,16,NA,2,2004
54,20,Pretty Happy,2,2004
60,14,NA,2,2004
45,14,NA,2,2004
48,15,Very Happy,2,2004
39,16,Pretty Happy,2,2004
45,14,NA,2,2004
48,12,NA,2,2004
33,11,Very Happy,2,2004
45,14,NA,2,2004
NA,11,NA,2,2004
45,20,NA,2,2004
31,13,Very Happy,2,2004
33,12,Very Happy,2,2004
64,16,Pretty Happy,2,2004
NA,8,NA,2,2004
50,12,NA,2,2004
45,13,NA,2,2004
38,14,Very Happy,2,2004
52,15,Pretty Happy,2,2004
31,12,NA,2,2004
38,12,Pretty Happy,2,2004
45,13,Very Happy,2,2004
59,16,NA,2,2004
64,18,NA,2,2004
37,14,NA,2,2004
52,15,Pretty Happy,2,2004
54,15,NA,2,2004
74,20,Pretty Happy,2,2004
61,20,Pretty Happy,2,2004
29,9,Pretty Happy,2,2004
NA,15,Pretty Happy,2,2004
61,20,NA,2,2004
74,17,Pretty Happy,2,2004
64,13,Not Too Happy,2,2004
69,14,NA,2,2004
56,16,NA,2,2004
NA,12,Very Happy,2,2004
61,18,Very Happy,2,2004
38,12,Pretty Happy,2,2004
61,18,Pretty Happy,2,2004
35,12,NA,2,2004
47,15,Very Happy,2,2004
47,14,NA,2,2004
27,16,NA,2,2004
45,14,NA,2,2004
47,14,Pretty Happy,2,2004
31,15,NA,2,2004
39,16,Very Happy,2,2004
44,16,Very Happy,2,2004
31,12,Pretty Happy,2,2004
61,16,NA,2,2004
47,12,Pretty Happy,2,2004
39,14,Pretty Happy,2,2004
48,16,NA,2,2004
64,16,NA,2,2004
46,12,Pretty Happy,2,2004
51,16,NA,2,2004
46,16,Very Happy,2,2004
35,10,Not Too Happy,2,2004
24,12,NA,2,2004
60,16,NA,2,2004
47,17,NA,2,2004
44,12,NA,2,2004
38,12,NA,2,2004
38,15,Very Happy,2,2004
31,12,NA,2,2004
61,16,Very Happy,2,2004
33,12,Pretty Happy,2,2004
35,12,Very Happy,2,2004
44,16,NA,2,2004
31,13,NA,2,2004
31,14,NA,2,2004
32,8,Not Too Happy,2,2004
55,12,NA,2,2004
39,12,Not Too Happy,2,2004
48,13,NA,2,2004
35,11,NA,2,2004
43,12,Very Happy,2,2004
43,11,Not Too Happy,2,2004
49,14,Very Happy,2,2004
32,11,NA,2,2004
45,12,NA,2,2004
40,12,Pretty Happy,2,2004
38,12,NA,2,2004
32,15,Very Happy,2,2004
48,14,NA,2,2004
31,11,Very Happy,2,2004
52,15,Very Happy,2,2004
30,13,NA,2,2004
47,14,NA,2,2004
48,13,Pretty Happy,2,2004
66,17,NA,2,2004
52,16,NA,2,2004
32,12,NA,2,2004
NA,13,NA,2,2004
54,18,NA,2,2004
61,16,NA,2,2004
55,12,Pretty Happy,2,2004
NA,13,Pretty Happy,2,2004
NA,16,NA,2,2004
NA,12,Pretty Happy,2,2004
53,13,Pretty Happy,2,2004
NA,14,Very Happy,2,2004
NA,15,NA,2,2004
NA,13,Pretty Happy,2,2004
NA,12,Pretty Happy,2,2004
NA,8,Pretty Happy,2,2004
64,15,NA,2,2004
NA,12,Pretty Happy,2,2004
35,12,NA,2,2004
31,12,Pretty Happy,2,2004
46,12,NA,2,2004
35,12,Very Happy,2,2004
22,12,Pretty Happy,2,2004
32,16,NA,2,2004
42,18,Very Happy,2,2004
43,16,Pretty Happy,2,2004
28,12,NA,2,2004
47,14,Pretty Happy,2,2004
35,12,NA,2,2004
60,11,Pretty Happy,2,2004
47,12,NA,2,2004
24,13,NA,2,2004
37,14,NA,2,2004
40,12,Pretty Happy,2,2004
36,14,NA,2,2004
52,14,NA,2,2004
47,12,NA,2,2004
33,12,NA,2,2004
24,11,Pretty Happy,2,2004
61,20,Very Happy,2,2004
63,12,Very Happy,2,2004
35,15,Very Happy,2,2004
37,16,NA,2,2004
35,11,Very Happy,2,2004
67,17,Pretty Happy,2,2004
29,12,NA,2,2004
24,14,NA,2,2004
25,14,NA,2,2004
47,10,Very Happy,2,2004
31,12,NA,2,2004
33,12,Pretty Happy,2,2004
27,17,NA,2,2004
35,12,NA,2,2004
21,12,Pretty Happy,2,2004
25,12,NA,2,2004
46,16,NA,2,2004
28,12,Very Happy,2,2004
30,13,NA,2,2004
60,15,NA,2,2004
48,2,NA,2,2004
22,10,Very Happy,2,2004
31,12,NA,2,2004
38,12,Pretty Happy,2,2004
64,16,NA,2,2004
45,12,NA,2,2004
60,16,NA,2,2004
61,18,Pretty Happy,2,2004
31,8,Pretty Happy,2,2004
53,16,Pretty Happy,2,2004
47,16,NA,2,2004
25,12,Pretty Happy,2,2004
48,14,NA,2,2004
26,12,Very Happy,2,2004
47,15,NA,2,2004
50,12,NA,2,2004
21,11,Pretty Happy,2,2004
35,12,Very Happy,2,2004
35,12,NA,2,2004
45,12,Not Too Happy,2,2004
48,16,NA,2,2004
38,13,NA,2,2004
53,12,NA,2,2004
41,9,NA,2,2004
42,12,Pretty Happy,2,2004
42,12,NA,2,2004
61,14,NA,2,2004
38,16,NA,2,2004
50,12,Pretty Happy,2,2004
47,16,Very Happy,2,2004
44,14,Pretty Happy,2,2004
74,20,Pretty Happy,2,2004
59,17,NA,2,2004
36,14,NA,2,2004
56,16,NA,2,2004
48,16,Pretty Happy,2,2004
69,19,Very Happy,2,2004
38,14,Pretty Happy,2,2004
28,13,Very Happy,2,2004
32,12,NA,2,2004
34,12,NA,2,2004
35,11,NA,2,2004
28,12,Pretty Happy,2,2004
48,11,NA,2,2004
45,12,NA,2,2004
35,13,NA,2,2004
31,15,Pretty Happy,2,2004
53,16,Pretty Happy,2,2004
51,15,Very Happy,2,2004
47,9,Not Too Happy,2,2004
35,12,NA,2,2004
39,9,NA,2,2004
60,12,NA,2,2004
47,13,NA,2,2004
22,16,Pretty Happy,2,2004
31,12,Pretty Happy,2,2004
53,16,NA,2,2004
48,16,Pretty Happy,2,2004
50,16,Pretty Happy,2,2004
37,12,NA,2,2004
32,20,NA,2,2004
45,12,Pretty Happy,2,2004
25,13,Pretty Happy,2,2004
22,12,Very Happy,2,2004
24,7,NA,2,2004
61,16,NA,2,2004
40,12,NA,2,2004
60,12,Pretty Happy,2,2004
48,13,NA,2,2004
48,12,Very Happy,2,2004
40,12,Pretty Happy,2,2004
47,12,NA,2,2004
47,14,NA,2,2004
28,12,Pretty Happy,2,2004
64,16,NA,2,2004
17,12,Very Happy,2,2004
31,17,NA,2,2004
58,17,NA,2,2004
60,16,Very Happy,2,2004
46,16,NA,2,2004
NA,11,NA,2,2004
48,12,NA,2,2004
31,11,NA,2,2004
48,13,Not Too Happy,2,2004
55,14,Very Happy,2,2004
33,10,Pretty Happy,2,2004
47,12,Very Happy,2,2004
46,14,Pretty Happy,2,2004
48,12,Very Happy,2,2004
21,14,NA,2,2004
64,16,Pretty Happy,2,2004
45,16,NA,2,2004
69,19,NA,2,2004
45,16,NA,2,2004
34,12,NA,2,2004
74,20,NA,2,2004
53,16,NA,2,2004
48,15,Pretty Happy,2,2004
47,12,Not Too Happy,2,2004
21,11,NA,2,2004
21,12,NA,2,2004
26,13,Pretty Happy,2,2004
48,9,NA,2,2004
46,15,Pretty Happy,2,2004
47,12,Pretty Happy,2,2004
NA,9,Pretty Happy,2,2004
56,15,NA,2,2004
39,12,NA,2,2004
61,18,Very Happy,2,2004
47,14,Pretty Happy,2,2004
38,12,NA,2,2004
31,11,NA,2,2004
17,16,Pretty Happy,2,2004
32,12,NA,2,2004
33,11,NA,2,2004
45,11,NA,2,2004
22,13,NA,2,2004
47,12,NA,2,2004
47,13,Very Happy,2,2004
66,16,NA,2,2004
29,15,NA,2,2004
NA,13,Very Happy,2,2004
48,15,NA,2,2004
31,13,Pretty Happy,2,2004
35,18,NA,2,2004
28,9,NA,2,2004
NA,12,Very Happy,2,2004
38,17,NA,2,2004
28,12,NA,2,2004
33,13,Pretty Happy,2,2004
66,14,Pretty Happy,2,2004
42,14,Pretty Happy,2,2004
66,16,NA,2,2004
59,16,Pretty Happy,2,2004
25,12,NA,2,2004
39,12,NA,2,2004
29,15,NA,2,2004
48,12,Pretty Happy,2,2004
24,7,Not Too Happy,2,2004
25,11,NA,2,2004
16,12,Pretty Happy,2,2004
47,12,NA,2,2004
18,14,NA,2,2004
45,11,NA,2,2004
31,12,Pretty Happy,2,2004
47,14,Pretty Happy,2,2004
69,18,Pretty Happy,2,2004
52,14,Very Happy,2,2004
31,12,NA,2,2004
31,12,NA,2,2004
31,11,NA,2,2004
33,12,NA,2,2004
53,12,Pretty Happy,2,2004
38,12,Pretty Happy,2,2004
28,8,NA,2,2004
38,13,NA,2,2004
47,13,NA,2,2004
46,12,Not Too Happy,2,2004
49,13,Very Happy,2,2004
51,12,NA,2,2004
45,12,NA,2,2004
NA,12,NA,2,2004
47,14,NA,2,2004
33,14,NA,2,2004
38,13,Very Happy,2,2004
53,12,Pretty Happy,2,2004
48,9,NA,2,2004
38,13,NA,2,2004
25,10,NA,2,2004
24,11,Pretty Happy,2,2004
47,11,Not Too Happy,2,2004
NA,12,Pretty Happy,2,2004
25,8,Very Happy,2,2004
NA,11,NA,2,2004
25,10,NA,2,2004
64,14,Pretty Happy,2,2004
64,15,Pretty Happy,2,2004
31,12,NA,2,2004
38,16,NA,2,2004
28,10,Pretty Happy,2,2004
53,16,Pretty Happy,2,2004
31,13,Pretty Happy,2,2004
53,14,NA,2,2004
28,13,NA,2,2004
38,2,Pretty Happy,2,2004
38,14,NA,2,2004
38,12,Pretty Happy,2,2004
46,12,NA,2,2004
72,20,Very Happy,2,2004
39,15,Pretty Happy,2,2004
47,12,NA,2,2004
64,16,NA,2,2004
24,11,NA,2,2004
31,5,Not Too Happy,2,2004
48,12,NA,2,2004
NA,14,NA,2,2004
51,12,Not Too Happy,2,2004
64,20,Very Happy,2,2004
NA,13,Pretty Happy,2,2004
21,15,NA,2,2004
NA,14,NA,2,2004
51,18,Pretty Happy,2,2004
47,16,NA,2,2004
53,16,Very Happy,2,2004
NA,17,Very Happy,2,2004
32,15,Pretty Happy,2,2004
43,16,NA,2,2004
53,16,Not Too Happy,2,2004
55,20,Very Happy,2,2004
28,14,NA,2,2004
52,19,Not Too Happy,2,2004
47,13,Very Happy,2,2004
54,19,NA,2,2004
49,12,Pretty Happy,2,2004
53,19,NA,2,2004
68,19,Pretty Happy,2,2004
24,11,Pretty Happy,2,2004
32,16,NA,2,2004
32,12,NA,2,2004
47,12,NA,2,2004
74,20,Very Happy,2,2004
73,20,NA,2,2004
63,17,NA,2,2004
51,18,Not Too Happy,2,2004
64,16,Pretty Happy,2,2004
52,18,Very Happy,2,2004
53,15,NA,2,2004
62,13,Not Too Happy,2,2004
38,15,Very Happy,2,2004
36,18,Very Happy,2,2004
47,13,NA,2,2004
38,12,Pretty Happy,2,2004
49,16,Very Happy,2,2004
54,18,NA,2,2004
48,14,NA,2,2004
31,12,Pretty Happy,2,2004
36,20,Pretty Happy,2,2004
35,14,NA,2,2004
17,16,NA,2,2004
69,15,NA,2,2004
31,13,NA,2,2004
60,16,NA,2,2004
73,19,Pretty Happy,2,2004
25,11,Very Happy,2,2004
39,15,NA,2,2004
36,12,NA,2,2004
62,17,Pretty Happy,2,2004
23,14,NA,2,2004
47,15,Very Happy,2,2004
53,18,Pretty Happy,2,2004
39,16,NA,2,2004
38,12,Not Too Happy,2,2004
63,20,NA,2,2004
72,16,Very Happy,2,2004
33,16,NA,2,2004
48,16,Pretty Happy,2,2004
38,14,NA,2,2004
58,18,Very Happy,2,2004
30,10,NA,2,2004
25,13,Pretty Happy,2,2004
29,15,NA,2,2004
57,16,NA,2,2004
49,12,NA,2,2004
48,11,NA,2,2004
33,12,NA,2,2004
32,15,NA,2,2004
48,12,NA,2,2004
59,14,NA,2,2004
56,15,Pretty Happy,2,2004
31,12,NA,2,2004
47,11,NA,2,2004
48,9,NA,2,2004
47,14,Pretty Happy,2,2004
32,8,NA,2,2004
31,12,Pretty Happy,2,2004
39,6,Very Happy,2,2004
25,12,Not Too Happy,2,2004
47,14,NA,2,2004
NA,12,Very Happy,2,2004
59,17,NA,2,2004
38,13,Not Too Happy,2,2004
52,14,NA,2,2004
35,12,NA,2,2004
35,12,NA,2,2004
NA,8,Pretty Happy,2,2004
47,12,Pretty Happy,2,2004
22,12,NA,2,2004
31,12,NA,2,2004
NA,15,NA,2,2004
49,16,Pretty Happy,2,2004
64,16,NA,2,2004
24,9,NA,2,2004
46,14,Pretty Happy,2,2004
31,13,Very Happy,2,2004
61,16,NA,2,2004
40,13,NA,2,2004
NA,10,NA,2,2004
28,10,Pretty Happy,2,2004
25,11,Pretty Happy,2,2004
33,12,NA,2,2004
61,16,Very Happy,2,2004
48,16,NA,2,2004
30,14,Very Happy,2,2004
45,12,NA,2,2004
54,12,NA,2,2004
35,13,NA,2,2004
45,14,Pretty Happy,2,2004
25,7,Pretty Happy,2,2004
27,12,Not Too Happy,2,2004
32,14,NA,2,2004
45,15,NA,2,2004
32,11,Very Happy,2,2004
32,12,NA,2,2004
47,12,NA,2,2004
45,12,NA,2,2004
47,14,Very Happy,2,2004
54,19,Pretty Happy,2,2004
35,12,NA,2,2004
